       2212.46   1.33700e-11
       2213.84   1.27470e-11
       2215.21   1.25820e-11
       2216.59   1.31020e-11
       2217.96   1.38120e-11
       2219.34   1.42210e-11
       2220.71   1.46740e-11
       2222.08   1.51260e-11
       2223.46   1.52710e-11
       2224.83   1.53120e-11
       2226.21   1.52790e-11
       2227.58   1.52260e-11
       2228.96   1.51190e-11
       2230.33   1.51580e-11
       2231.71   1.52530e-11
       2233.08   1.53460e-11
       2234.46   1.53180e-11
       2235.83   1.52160e-11
       2237.21   1.52360e-11
       2238.58   1.51880e-11
       2239.95   1.51620e-11
       2241.33   1.50470e-11
       2242.70   1.48750e-11
       2244.08   1.46520e-11
       2245.45   1.43200e-11
       2246.83   1.39340e-11
       2248.20   1.33800e-11
       2249.58   1.27840e-11
       2250.95   1.20590e-11
       2252.33   1.14880e-11
       2253.70   1.16430e-11
       2255.07   1.23200e-11
       2256.45   1.30270e-11
       2257.82   1.35860e-11
       2259.20   1.40150e-11
       2260.57   1.41960e-11
       2261.95   1.43260e-11
       2263.32   1.44760e-11
       2264.70   1.45770e-11
       2266.07   1.45440e-11
       2267.45   1.45330e-11
       2268.82   1.46480e-11
       2270.19   1.46590e-11
       2271.57   1.45770e-11
       2272.94   1.45170e-11
       2274.32   1.44790e-11
       2275.69   1.45040e-11
       2277.07   1.44020e-11
       2278.44   1.42780e-11
       2279.82   1.43260e-11
       2281.19   1.43940e-11
       2282.57   1.43820e-11
       2283.94   1.42500e-11
       2285.32   1.40970e-11
       2286.69   1.39390e-11
       2288.06   1.39590e-11
       2289.44   1.39770e-11
       2290.81   1.40480e-11
       2292.19   1.39860e-11
       2293.56   1.38790e-11
       2294.94   1.37530e-11
       2296.31   1.35130e-11
       2297.69   1.33230e-11
       2299.06   1.31240e-11
       2300.44   1.28910e-11
       2301.81   1.24620e-11
       2303.19   1.18230e-11
       2304.56   1.09460e-11
       2305.93   1.02740e-11
       2307.31   1.05020e-11
       2308.68   1.12110e-11
       2310.06   1.18800e-11
       2311.43   1.24940e-11
       2312.81   1.28470e-11
       2314.18   1.30420e-11
       2315.56   1.30660e-11
       2316.93   1.30030e-11
       2318.31   1.28470e-11
       2319.68   1.30410e-11
       2321.06   1.31570e-11
       2322.43   1.32130e-11
       2323.80   1.33200e-11
       2325.18   1.34230e-11
       2326.55   1.34460e-11
       2327.93   1.33490e-11
       2329.30   1.33000e-11
       2330.68   1.33080e-11
       2332.05   1.33410e-11
       2333.43   1.31940e-11
       2334.80   1.31170e-11
       2336.18   1.32430e-11
       2337.55   1.32920e-11
       2338.93   1.32130e-11
       2340.30   1.31790e-11
       2341.67   1.30270e-11
       2343.05   1.27000e-11
       2344.42   1.26210e-11
       2345.80   1.28870e-11
       2347.17   1.29740e-11
       2348.55   1.29770e-11
       2349.92   1.28320e-11
       2351.30   1.27810e-11
       2352.67   1.28120e-11
       2354.05   1.28670e-11
       2355.42   1.28300e-11
       2356.80   1.27710e-11
       2358.17   1.26670e-11
       2359.54   1.26650e-11
       2360.92   1.26460e-11
       2362.29   1.25900e-11
       2363.67   1.24780e-11
